id;ActorName;movies_95_04;main_genre;genres
n10098;Vegas, Johnny;27;Comedy;Comedy:7,Documentary:6,Drama:4,Family:2,Music:1,NULL:5,Short:2
n16300;Mastalerz, Andrzej;13;Drama;Comedy:1,Drama:4,Family:1,NULL:2,Romance:1,Short:2,War:2
n7387;Hibbert, Edward;11;Romance;Adventure:1,Comedy:2,Drama:2,Family:1,NULL:1,Romance:2,Sci-Fi:1,Thriller:1
n8401;Searcy, Nick;23;Drama;Adult:1,Comedy:3,Drama:7,Horror:1,Music:1,NULL:2,Short:3,Thriller:4,War:1
n5127;Meyer, Hans (I);13;Drama;Comedy:1,Drama:2,Mystery:1,NULL:4,Short:4,Thriller:1
n11031;Plumb, Eve;11;Family;Comedy:2,Documentary:2,Drama:1,Family:2,Fantasy:1,NULL:2,Romance:1
n15028;Nariloya, Natasha;10;Adult;Adult:7,NULL:3
n8337;Oswald, Lee Harvey;12;Drama;Documentary:10,Drama:1,Horror:1
n1181;Segura, Santiago;43;Comedy;Action:1,Animation:1,Comedy:18,Drama:2,Family:7,Fantasy:1,Musical:1,Mystery:1,NULL:3,Romance:1,Sci-Fi:1,Short:2,Thriller:4
n14624;de la Personne, Franck;12;Comedy;Comedy:6,Drama:4,NULL:1,Short:1
n17140;Gold, Ari (I);10;Drama;Comedy:1,Drama:2,NULL:1,Short:5,Thriller:1
n729;Weaver, Sigourney;42;Drama;Adventure:1,Comedy:2,Documentary:17,Drama:7,Family:5,Horror:2,Music:2,NULL:2,Romance:1,Sci-Fi:1,Short:2
n4597;Martinek, Lisa;25;Crime;Comedy:3,Crime:6,Drama:5,Fantasy:1,NULL:4,Romance:4,Short:1,Thriller:1
n6677;Battistone, Catherine;19;Romance;Action:1,Animation:3,Drama:1,Fantasy:2,NULL:2,Romance:4,Sci-Fi:2,Short:1,Thriller:2,War:1
n9689;Paradis, Vanessa;14;Drama;Documentary:6,Drama:3,Horror:1,NULL:1,Romance:2,Short:1
n7376;Curry, Tim (I);60;Family;Adventure:3,Animation:4,Comedy:8,Crime:1,Documentary:3,Drama:2,Family:10,Fantasy:5,Horror:1,Music:1,Musical:3,Mystery:1,NULL:6,Romance:1,Sci-Fi:1,Short:3,Thriller:6,War:1
n8247;Campbell, Brenda (I);10;Drama;Action:2,Animation:1,Drama:2,Family:1,Horror:1,Short:1,Thriller:2
n13497;Kessler, Michael (I);15;Comedy;Comedy:6,Crime:3,Horror:1,Romance:1,Short:3,Thriller:1
n14267;Siversen, Louise;10;Family;Comedy:2,Documentary:1,Family:3,Music:1,NULL:2,Short:1
n1392;Wittenberg, Dave;67;Sci-Fi;Action:5,Adventure:1,Animation:13,Comedy:6,Crime:2,Drama:3,Fantasy:6,Horror:3,Mystery:1,NULL:5,Romance:4,Sci-Fi:15,Short:1,Thriller:1,War:1
n590;Betts, Jack;14;Thriller;Crime:1,Drama:4,Horror:1,NULL:2,Sci-Fi:1,Short:1,Thriller:4
n11374;Aiken, Liam;10;Drama;Animation:2,Comedy:1,Documentary:1,Drama:5,Romance:1
n3089;Ohrt, Christoph M.;32;Thriller;Comedy:5,Crime:4,Documentary:1,Drama:3,Fantasy:2,Mystery:1,NULL:5,Romance:4,Sci-Fi:1,Thriller:6
n2603;Hammett, Kirk;21;Music;Documentary:1,Music:18,NULL:1,Short:1
n14652;Guillon, Stéphane;12;Comedy;Comedy:2,Drama:1,NULL:4,Romance:2,Short:3
n13432;Berger, Senta;27;Drama;Comedy:6,Crime:3,Documentary:1,Drama:10,Family:1,NULL:2,Romance:3,Thriller:1
n2364;Calvello, Jessica;34;Animation;Animation:22,Fantasy:5,Horror:1,Romance:2,Sci-Fi:4
n1894;Felecia (I);180;Adult;Action:1,Adult:136,Comedy:3,Documentary:4,Drama:3,NULL:31,Sci-Fi:1,Short:1
n16641;Toengi, Giselle;18;Drama;Action:1,Adventure:1,Comedy:1,Drama:6,Family:1,Fantasy:1,NULL:1,Romance:6
n9590;Boixaderas, Jordi;15;Drama;Comedy:1,Drama:6,NULL:6,Short:1,Thriller:1
n11714;Gonçalves, Milton;20;Drama;Action:1,Crime:1,Drama:5,NULL:10,Romance:1,Thriller:2
n5216;Silveyra, Soledad;15;Romance;Comedy:1,Drama:3,Mystery:1,NULL:5,Romance:4,Thriller:1
n4367;Perron, Michel;37;Drama;Action:1,Adult:1,Adventure:2,Comedy:4,Crime:1,Drama:7,Fantasy:3,Horror:1,Mystery:2,NULL:7,Romance:1,Sci-Fi:3,Short:1,Thriller:3
n7072;Petronijevic, Dan;15;Drama;Action:1,Comedy:1,Crime:1,Drama:7,NULL:3,Romance:1,Thriller:1
n723;Astin, Sean;48;Drama;Action:3,Animation:3,Comedy:3,Documentary:12,Drama:6,Family:1,Fantasy:2,Music:1,Mystery:1,NULL:4,Romance:5,Sci-Fi:1,Short:3,Thriller:2,War:1
n3037;Deimling, Jenny;11;Crime;Crime:6,Music:1,NULL:3,Thriller:1
n15731;Shiina, Kippei;29;Drama;Action:1,Comedy:1,Crime:1,Drama:9,NULL:12,Romance:3,Sci-Fi:1,War:1
n4104;Ng, Chi Hung;31;Horror;Action:6,Comedy:1,Crime:1,Documentary:1,Drama:4,Horror:6,NULL:6,Romance:2,Thriller:4
n1587;Masterson, Eric;139;Adult;Adult:109,Comedy:1,NULL:25,Romance:1,Short:1,Thriller:2
n11452;Dempsey, Michael (I);13;Drama;Comedy:1,Drama:6,NULL:2,Sci-Fi:2,Short:2
n514;Imrie, Celia;33;Drama;Comedy:5,Documentary:1,Drama:7,Family:2,Music:1,Mystery:1,NULL:5,Romance:6,Sci-Fi:1,Short:2,Thriller:2
n4641;Anzenhofer, Thomas;17;Crime;Comedy:1,Crime:7,Drama:3,Family:1,NULL:1,Thriller:4
n9199;Ortega, Chick;15;Comedy;Comedy:2,NULL:9,Sci-Fi:1,Short:2,Thriller:1
n10263;Berrington, Elizabeth;18;Drama;Comedy:5,Drama:8,Family:1,Romance:1,Short:2,Thriller:1
n5687;St. Claire, Destiny;14;Adult;Adult:7,Horror:1,NULL:6
n13010;Martini, Lea;29;Adult;Adult:20,Comedy:1,NULL:6,Short:2
n12378;Ganev, Valentin;13;Drama;Action:1,Adventure:2,Comedy:1,Drama:4,Family:1,Fantasy:1,NULL:1,Thriller:1,War:1
n9065;Burton, Kate (I);14;Drama;Comedy:1,Documentary:1,Drama:6,Family:1,NULL:1,Short:1,Thriller:3
n1071;Polanski, Roman;19;Drama;Documentary:14,Drama:1,Short:4
n17385;Callegaro, Cristiano;10;Comedy;Comedy:2,NULL:6,Short:2
n10252;Goodall, Caroline;20;Drama;Comedy:2,Drama:5,Family:2,Fantasy:1,NULL:3,Romance:1,Thriller:4,War:1,Western:1
n3600;Shen, Freda Foh;15;Drama;Adventure:1,Comedy:2,Drama:6,Family:1,Music:1,Musical:1,Sci-Fi:3
n4185;Wu, Chien-lien;14;Drama;Action:1,Comedy:1,Drama:2,Horror:1,NULL:7,Thriller:1,Western:1
n5145;Detmers, Maruschka;13;Drama;Comedy:1,Crime:1,Drama:5,NULL:4,Romance:1,Short:1
n10221;Agut, Alicia;17;Drama;Comedy:1,Drama:5,NULL:3,Romance:1,Sci-Fi:1,Short:4,Thriller:2
n9254;Peters, Brock;12;Drama;Documentary:2,Drama:4,Fantasy:1,NULL:2,Sci-Fi:1,Short:2
n14434;Carter, Richard (I);16;Drama;Comedy:2,Crime:2,Drama:8,Family:1,NULL:1,Thriller:2
n16711;Hanák, Tomás;16;Romance;Comedy:2,Crime:2,Documentary:1,Drama:2,Fantasy:1,Mystery:1,NULL:3,Romance:3,Thriller:1
n11813;Young, Burt;38;Drama;Adventure:1,Comedy:7,Crime:2,Documentary:1,Drama:13,NULL:6,Romance:3,Sci-Fi:1,Short:1,Thriller:2,Western:1
n623;Mendicino, Gerry;33;Drama;Action:1,Comedy:2,Crime:2,Drama:12,Family:1,NULL:6,Romance:5,Short:1,Thriller:3
n1237;Serafinowicz, Peter;14;Comedy;Action:1,Adventure:1,Comedy:6,Drama:1,Horror:1,Music:1,NULL:1,Sci-Fi:2
n8705;Williams, Gareth (I);12;Drama;Comedy:1,Drama:8,Thriller:3
n4817;Cosse, Villanueva;10;Drama;Drama:4,Horror:1,Musical:1,Mystery:1,Romance:2,Thriller:1
n17189;Harris, Harriet Sansom;11;Drama;Comedy:3,Drama:3,Mystery:1,NULL:2,Romance:2
n1178;Yen, Donnie;21;Drama;Action:3,Animation:1,Comedy:4,Documentary:2,Drama:4,NULL:2,Romance:3,Thriller:2
n14839;Lignell, Nicke;10;Drama;Documentary:1,Drama:4,NULL:3,Romance:2
n12161;Cross, Marcia;17;Drama;Comedy:1,Documentary:5,Drama:4,Mystery:2,NULL:2,Romance:1,Short:1,Thriller:1
n4361;Lenoir, Pierre (II);14;Drama;Action:1,Adventure:1,Comedy:1,Drama:4,Fantasy:1,NULL:2,Sci-Fi:1,Short:1,Thriller:1,Western:1
n4462;Rojo, María;20;Drama;Comedy:1,Documentary:1,Drama:12,NULL:1,Romance:3,Short:1,Thriller:1
n55;Brandauer, Klaus Maria;16;Drama;Adventure:1,Crime:1,Documentary:1,Drama:6,Music:1,NULL:3,Thriller:2,War:1
n6524;Rudnik, Barbara;44;Crime;Comedy:2,Crime:10,Documentary:1,Drama:8,Family:1,Horror:1,NULL:9,Romance:3,Short:1,Thriller:8
n9229;Doyle, Richard;18;Sci-Fi;Adventure:1,Animation:2,Comedy:1,Documentary:2,Drama:1,Fantasy:1,Horror:3,NULL:1,Sci-Fi:4,Thriller:2
n14449;Visentin, Giovanni;13;Drama;Comedy:1,Drama:5,NULL:5,Thriller:2
n3786;Basche, David Alan;10;Comedy;Action:1,Comedy:4,Drama:1,Music:1,NULL:2,Romance:1
n10427;Callen, Bryan;13;Comedy;Comedy:6,Crime:1,Drama:2,NULL:1,Short:2,Thriller:1
n1342;Okamoto, Maya;14;Sci-Fi;Action:1,Animation:3,Fantasy:2,NULL:1,Romance:1,Sci-Fi:5,Short:1
n10356;Lowe, Rob (I);40;Thriller;Action:1,Adventure:2,Comedy:5,Crime:1,Documentary:7,Drama:7,Family:1,Fantasy:1,Music:2,NULL:3,Romance:1,Short:1,Thriller:8
n7212;Newman, Amber (I);29;Fantasy;Comedy:3,Drama:4,Fantasy:5,Horror:4,Mystery:1,NULL:4,Romance:3,Sci-Fi:3,Short:2
n2636;Dogg, Snoop;72;Music;Action:2,Adult:2,Comedy:12,Crime:4,Documentary:10,Drama:2,Fantasy:2,Music:21,NULL:10,Romance:1,Short:6
n6747;Mantell, Michael;16;Thriller;Comedy:1,Drama:4,Music:2,NULL:1,Romance:1,Sci-Fi:2,Short:1,Thriller:4
n7742;Zehetner, Nora;10;Comedy;Comedy:3,Drama:2,Mystery:1,NULL:2,Thriller:1,War:1
n16735;Simmons, Jean (I);12;Romance;Action:1,Documentary:4,Drama:2,Mystery:1,NULL:1,Romance:2,Sci-Fi:1
n17015;Noy, Menashe;15;Drama;Comedy:6,Drama:7,Romance:1,Short:1
n811;Miller, Gabrielle (I);17;Drama;Comedy:2,Drama:9,Mystery:1,NULL:2,Sci-Fi:1,Thriller:1,Western:1
n14073;Baldwin, Brad (II);14;Adult;Adult:4,NULL:10
n14208;Gregório, Carlos;17;Romance;Comedy:2,Drama:3,Fantasy:1,Music:1,NULL:5,Romance:4,Thriller:1
n4027;Caldwell, Sandra;21;Drama;Action:1,Drama:10,Fantasy:1,Musical:1,NULL:4,Romance:1,Thriller:3
n2105;Romeo, Marc;10;Drama;Crime:1,Drama:3,Horror:1,Romance:2,Short:2,Thriller:1
n5466;Dorgan, Joe;11;Action;Action:9,NULL:2
n4163;Loui, Simon;57;Horror;Action:1,Comedy:8,Crime:2,Documentary:1,Drama:2,Fantasy:1,Horror:14,Mystery:3,NULL:15,Romance:2,Thriller:8
n10634;Mohanlal (I);41;Drama;Action:1,Comedy:1,Drama:11,Musical:1,Mystery:1,NULL:18,Romance:3,Thriller:5
n17400;Hill, Dave (I);12;Drama;Comedy:3,Drama:6,NULL:2,Romance:1
n14203;Frota, Roberto;12;War;Drama:1,NULL:9,Romance:1,War:1
n5093;Gourlat, Franck;24;Drama;Comedy:2,Drama:6,NULL:6,Sci-Fi:1,Short:8,Thriller:1
n3965;Scott, Stuart;16;Drama;Adult:1,Comedy:1,Documentary:8,Drama:3,Music:1,NULL:2
n5372;Heyman, Paul;39;Action;Action:25,Comedy:1,Documentary:4,NULL:7,Thriller:2
n6867;Simpson, Terry;19;Thriller;Action:2,Adventure:1,Comedy:1,Drama:2,Fantasy:1,Mystery:2,NULL:2,Romance:2,Short:2,Thriller:4
n17421;Hauer, Justine;10;Crime;Comedy:1,Crime:6,Drama:1,Family:1,NULL:1
n2550;Ziegler, Daniela;30;Drama;Action:1,Comedy:6,Crime:4,Drama:7,Family:1,NULL:7,Romance:2,Thriller:2
n3052;Hoppe, Andreas;42;Crime;Adventure:1,Comedy:1,Crime:28,Drama:5,Mystery:1,NULL:3,Romance:2,Sci-Fi:1
n11921;Orléans, Sabine;12;Crime;Comedy:3,Crime:4,NULL:1,Romance:3,Thriller:1
n9166;Viard, Karin;25;Drama;Comedy:6,Drama:7,NULL:4,Romance:3,Short:3,Thriller:2
n5327;Lommer, Steen Stig;18;Drama;Comedy:2,Crime:1,Drama:6,Family:4,NULL:1,Romance:1,Sci-Fi:1,Thriller:2
n8041;Garello, Stefania Orsola;19;Drama;Comedy:1,Drama:5,NULL:9,Romance:2,Short:2
n15086;Spiller, Letícia;12;Drama;Drama:3,Fantasy:1,Music:1,NULL:5,Romance:1,Short:1
n17800;Ravitz, Nati;10;Romance;Comedy:2,Drama:2,Romance:4,Thriller:1,War:1
n5928;Schulz, Chrissy;12;Comedy;Action:1,Comedy:5,Drama:2,NULL:1,Romance:1,Thriller:2
n3293;Long, Nia;20;Drama;Comedy:2,Crime:1,Documentary:3,Drama:5,Family:1,Horror:1,NULL:2,Romance:3,Short:1,Thriller:1
n3451;Hobart, Deborah;16;Drama;Drama:8,Fantasy:1,Mystery:1,NULL:2,Romance:2,Thriller:2
n6500;Harmon, Angie;13;Drama;Comedy:1,Crime:1,Documentary:2,Drama:4,Family:1,Music:1,Romance:1,Short:1,Thriller:1
n7776;Roderick, Brande;20;Comedy;Action:2,Adventure:1,Comedy:3,Crime:1,Documentary:3,Drama:1,Fantasy:1,Horror:2,NULL:5,Thriller:1
n8772;Nishimura, Toshikazu;10;Action;Action:6,Animation:4
n1763;Fox, Anika;14;Adult;Adult:11,NULL:3
n7969;Ertmanis, Victor;17;Drama;Action:1,Adventure:1,Crime:1,Drama:7,Family:1,Horror:1,Mystery:1,NULL:3,Thriller:1
n4743;Carnaghi, Roberto;29;Drama;Adult:1,Animation:1,Comedy:3,Drama:9,Family:3,Fantasy:1,NULL:3,Romance:3,Sci-Fi:2,Short:1,Thriller:2
n14302;Koehn, Herma;13;Comedy;Comedy:3,Crime:2,Drama:1,NULL:7
n15503;Chan, Monica;12;Drama;Action:1,Comedy:1,Drama:3,Horror:1,NULL:4,Romance:1,Thriller:1
n300;Van Khache, Matthias;18;Comedy;Comedy:7,Crime:2,Documentary:1,Drama:1,NULL:4,Romance:2,Thriller:1
n4718;Marrale, Jorge;22;Drama;Comedy:1,Drama:13,Musical:1,Romance:1,Thriller:6
n5079;Cvetko, Nenad;10;Drama;Comedy:1,Crime:1,Drama:5,NULL:2,War:1
n6755;Besso, Claudia;24;Drama;Action:1,Adventure:2,Comedy:2,Crime:1,Drama:7,Family:1,Fantasy:1,Mystery:1,Romance:2,Sci-Fi:1,Short:1,Thriller:4
n15435;Klepl, Bohumil;25;Comedy;Comedy:5,Crime:2,Documentary:1,Drama:3,Family:1,Horror:1,NULL:9,Short:1,Thriller:2
n9973;Destry, John B.;17;Thriller;Comedy:2,Crime:1,Drama:4,Family:1,Horror:1,NULL:1,Romance:2,Thriller:5
n10649;Nichols, Taylor;18;Drama;Action:2,Comedy:4,Drama:4,NULL:4,Romance:1,Short:2,Thriller:1
n10269;McCaffrey, James;14;Drama;Comedy:2,Drama:6,NULL:1,Romance:3,Thriller:2
n13395;Gelfant, Alan;15;Drama;Comedy:2,Drama:3,Family:1,NULL:2,Romance:2,Short:3,Thriller:2
n6296;Hill, Melissa (I);59;Adult;Adult:47,Comedy:2,Documentary:2,Fantasy:1,NULL:3,Sci-Fi:3,Short:1
n17640;Teo (II);10;Adult;Adult:4,NULL:6
n11123;Rowell, Victoria;14;Thriller;Crime:1,Documentary:3,Drama:3,NULL:3,Short:1,Thriller:3
n15102;Hansen, Alan (I);12;Romance;Comedy:1,Documentary:2,Family:1,Fantasy:1,NULL:6,Romance:1
n1831;Nice, Naudia;62;Adult;Adult:40,NULL:21,Short:1
n11608;Knight, Shirley (I);32;Drama;Comedy:2,Documentary:3,Drama:17,Fantasy:1,Music:1,Mystery:1,NULL:1,Romance:2,Sci-Fi:1,Short:1,Thriller:2
n4443;Julien, Barry (I);11;Comedy;Comedy:4,Documentary:1,Drama:2,Family:1,Fantasy:1,Short:2
n13163;Deschênes, Josée;10;Comedy;Comedy:2,Drama:1,NULL:5,Romance:1,Thriller:1
n7908;Coates, Conrad;17;Drama;Drama:5,Family:3,Horror:1,Music:1,Mystery:2,NULL:2,Thriller:3
n528;Duncan, Michael Clarke;42;Comedy;Action:1,Adult:1,Adventure:3,Comedy:7,Crime:1,Documentary:8,Drama:4,Family:4,Fantasy:2,NULL:4,Romance:3,Short:3,War:1
n1300;Lillis, Rachael;44;Fantasy;Adventure:2,Animation:6,Comedy:3,Drama:1,Family:4,Fantasy:10,Horror:2,NULL:3,Romance:2,Sci-Fi:6,Thriller:5
n2434;Oliver, Tony (I);45;Sci-Fi;Action:7,Animation:8,Comedy:2,Crime:3,Drama:2,Fantasy:4,Horror:1,NULL:5,Romance:3,Sci-Fi:8,Thriller:1,War:1
n10472;Aguilar, Guillermo;11;Romance;Drama:2,NULL:3,Romance:6
n4488;Rubio, Fernando;10;Drama;Drama:4,Fantasy:1,NULL:2,Romance:2,Thriller:1
n81;Smiles, Mia;80;Adult;Action:1,Adult:57,Comedy:2,Documentary:1,NULL:18,Romance:1
n1773;Lyons, Scott (III);55;Adult;Adult:51,Horror:1,NULL:3
n12890;Liotard, Thérèse;15;Drama;Drama:2,NULL:12,Short:1
n17312;Grand, Max;25;Adult;Adult:14,Animation:1,Documentary:1,NULL:8,Western:1
n16368;Lindberg, Chad;13;Drama;Comedy:1,Documentary:1,Drama:4,Horror:1,Romance:3,Short:2,Thriller:1
n1224;Mulroney, Dermot;22;Drama;Action:1,Comedy:1,Crime:1,Documentary:2,Drama:8,NULL:1,Romance:6,Thriller:2
n7270;Maher, Bill;25;Comedy;Comedy:5,Crime:1,Documentary:13,Drama:1,Family:1,NULL:2,Sci-Fi:1,Short:1
n13001;White, John Patrick;12;Romance;Comedy:1,Family:1,Horror:1,Musical:1,NULL:2,Romance:2,Sci-Fi:1,Thriller:1,Western:2
n6118;Kozlowski, Maciej;16;Romance;Comedy:2,Crime:2,Drama:3,Fantasy:2,NULL:2,Romance:3,Thriller:1,War:1
n1815;Darlin, Jessica;176;Adult;Adult:123,Crime:1,Drama:1,NULL:50,Short:1
n9589;"O&apos;Dogherty, Alex";13;Drama;Action:1,Comedy:1,Drama:7,Short:4
n1873;Keiko (IV);38;Adult;Adult:25,NULL:13
n17064;Veijonen, Juha;20;Drama;Comedy:4,Documentary:1,Drama:6,NULL:5,Romance:1,Short:1,Thriller:2
n1374;Noda, Junko;22;Animation;Action:2,Animation:4,Comedy:2,Drama:1,Fantasy:3,NULL:1,Romance:4,Sci-Fi:2,Short:3
n6140;Jones, Gemma;18;Drama;Comedy:2,Crime:1,Drama:7,Family:1,Fantasy:1,Horror:1,NULL:1,Romance:4
n14625;Defosse, Eric;13;Drama;Crime:1,Drama:5,NULL:4,Thriller:2,War:1
n9453;Wallace, Don (III);11;Drama;Comedy:1,Crime:1,Documentary:1,Drama:4,NULL:2,Thriller:1,War:1
n10842;Dye, Richie;11;Thriller;Adventure:1,Comedy:2,Drama:2,Music:1,Mystery:1,Romance:1,Thriller:3
n14362;Reese (I);16;Adult;Adult:15,Short:1
n8648;Weston, Michael (I);10;Romance;Comedy:1,Crime:1,Horror:1,Music:1,Mystery:1,Romance:2,Sci-Fi:1,Short:1,War:1
n12836;Ribisi, Marissa;17;Drama;Comedy:4,Crime:1,Drama:6,Music:1,NULL:1,Romance:4
n13052;McCall, Raven;13;Adult;Adult:13
n210;Catalifo, Patrick;34;Drama;Comedy:2,Drama:7,Mystery:1,NULL:23,Thriller:1
n17646;Weeber, Egbert Jan;13;Drama;Comedy:1,Documentary:1,Drama:4,Family:1,NULL:1,Romance:4,Short:1
n7783;McNally, Kevin (I);23;Drama;Action:2,Comedy:4,Drama:6,Family:1,Music:2,Mystery:1,NULL:2,Romance:1,Short:3,Thriller:1
n4854;Chubb, William;11;Drama;Comedy:2,Drama:5,NULL:1,Thriller:3
n1862;Monroe, Missy;57;Adult;Adult:20,NULL:37
n17280;Manto, Erja;10;Drama;Comedy:2,Documentary:1,Drama:3,Musical:1,NULL:2,Sci-Fi:1
n17023;Lavi, Amos;16;Drama;Documentary:1,Drama:12,Thriller:2,War:1
n8560;Doi, Mika;11;Sci-Fi;Action:1,Comedy:2,Horror:1,NULL:1,Romance:3,Sci-Fi:3
n7479;Bonds, Barry;11;Family;Documentary:3,Family:1,NULL:7
n7214;Schnuit, Jason;34;Drama;Action:1,Adventure:1,Comedy:2,Crime:1,Drama:9,Fantasy:3,Horror:1,NULL:10,Romance:3,Sci-Fi:1,Thriller:2
n7402;Livi, Barbara;13;Drama;Comedy:1,Drama:5,NULL:7
n5045;Lucev, Leon;10;War;Comedy:1,Drama:1,NULL:4,Romance:1,Thriller:1,War:2
n2837;Minogue, Dannii;10;Music;Documentary:1,Music:7,NULL:2
n13162;Tremblay, Guylaine;12;Comedy;Comedy:4,Crime:1,Drama:3,NULL:4
n5714;Peters, Rick (I);13;Drama;Comedy:4,Crime:1,Drama:4,Fantasy:1,NULL:2,Romance:1
n4148;Tsui, Elvis;48;Horror;Action:2,Comedy:5,Crime:3,Documentary:1,Drama:3,Fantasy:4,Horror:5,Mystery:1,NULL:18,Romance:1,Sci-Fi:1,Thriller:3,War:1
n9941;Rodríguez, Israel (I);17;Drama;Comedy:2,Drama:6,Family:1,Romance:3,Short:3,Thriller:2
n15349;Silberbauer, Gerd;23;Drama;Adventure:1,Crime:3,Drama:8,Family:1,NULL:4,Romance:3,Thriller:3
n12164;Jennings, Brent;10;Drama;Drama:5,Horror:1,Mystery:1,Romance:1,Short:1,Thriller:1
n10779;Saponangelo, Teresa;16;Drama;Comedy:3,Drama:9,NULL:3,Romance:1
n8718;Mese, John;10;Drama;Comedy:1,Drama:3,NULL:3,Sci-Fi:1,Thriller:2
n8046;Sperandeo, Tony;30;Drama;Action:3,Comedy:1,Crime:1,Drama:8,NULL:12,Romance:1,Thriller:3,War:1
n8290;Stanley, Greg;11;Sci-Fi;Action:1,Animation:2,Family:1,Fantasy:2,Sci-Fi:5
n9549;Puigcorbé, Juanjo;34;Drama;Comedy:6,Crime:5,Drama:6,Family:5,NULL:5,Romance:2,Thriller:5
n3889;*NSYNC;12;Music;Documentary:3,Family:1,Music:7,NULL:1
n12796;Kojo, Nikola;18;Drama;Action:2,Comedy:4,Crime:1,Drama:7,Romance:1,Short:1,Thriller:1,War:1
n11409;Wesley, John (I);13;Thriller;Comedy:1,Drama:2,NULL:1,Romance:1,Sci-Fi:3,Short:2,Thriller:3
n12763;Schmid, Rike;10;Crime;Crime:5,Drama:1,Family:1,NULL:2,War:1
n13411;Bourne, JR;23;Drama;Action:1,Comedy:2,Drama:7,Horror:1,Music:1,Mystery:1,Romance:1,Short:4,Thriller:5
n4572;Aura, Marta;19;Drama;Adventure:2,Drama:3,Fantasy:1,Musical:1,NULL:5,Romance:2,Short:4,Thriller:1
n11110;Blair, Joan M.;16;Comedy;Comedy:5,Drama:4,Family:1,Mystery:2,Romance:1,Short:2,Thriller:1
n1338;Nanba, Keiichi;18;Animation;Action:7,Animation:9,Sci-Fi:1,Short:1
n16855;Guérin, Luc;15;Comedy;Comedy:7,Drama:3,Family:2,NULL:3
n2874;Cole, Natalie;21;Music;Comedy:1,Documentary:3,Drama:4,Family:1,Music:8,Musical:1,NULL:2,Romance:1
n16190;Castro, Alfredo;11;Drama;Comedy:1,Drama:2,NULL:5,Romance:1,Short:1,Thriller:1
n7060;Armstrong, Curtis;27;Comedy;Action:1,Adventure:1,Comedy:9,Documentary:2,Drama:6,Family:2,Horror:1,Sci-Fi:2,Short:3
n16990;Watanabe, Tetsu;12;Drama;Crime:1,Drama:4,Fantasy:1,Horror:1,NULL:4,Thriller:1
n11004;Lathan, Sanaa;12;Romance;Comedy:2,Drama:2,Music:1,NULL:1,Romance:4,Sci-Fi:1,Short:1
n7571;McIntosh, Yanna;14;Thriller;Crime:1,Drama:4,Family:1,NULL:3,Thriller:5
n12979;Layd, Sally;33;Adult;Adult:28,NULL:5
n15441;Paglia, Arturo;16;Drama;Comedy:3,Drama:7,NULL:4,Short:1,War:1
n2457;Kirchlechner, Dieter;37;Crime;Comedy:1,Crime:13,Drama:12,Mystery:1,NULL:6,Romance:1,Thriller:3
n1912;Steele, Jeremy;53;Adult;Adult:40,Comedy:1,NULL:9,Sci-Fi:3
n9857;White, Leon;20;Action;Action:11,Adult:1,Documentary:2,NULL:4,Thriller:2
n78;Storm, Randi;50;Adult;Adult:43,Comedy:1,Drama:1,NULL:4,Short:1
n17371;Tsutsui, Yasutaka;10;Drama;Drama:2,Horror:2,NULL:5,Thriller:1
n9441;Davis, Judy;17;Drama;Comedy:1,Crime:1,Documentary:1,Drama:9,Musical:1,Mystery:1,NULL:1,Romance:1,Short:1
n7985;Donat, Richard;19;Drama;Comedy:1,Drama:12,Mystery:1,NULL:2,Short:1,Thriller:1,Western:1
n11577;Garth, Jennie;12;Drama;Documentary:4,Drama:2,Family:1,Music:1,Romance:1,Thriller:2,Western:1
n8575;Ito, Ayumi;13;Drama;Comedy:1,Drama:6,Music:1,NULL:3,Romance:1,Sci-Fi:1
n16701;Hernádi, Judit;11;Comedy;Animation:1,Comedy:4,Drama:1,Fantasy:1,NULL:1,Romance:1,Short:2
n10647;Paul, Adam (I);13;Drama;Action:2,Animation:1,Drama:4,Family:1,Fantasy:1,Musical:1,NULL:1,Short:1,War:1
n11047;Settle, Matthew;18;Drama;Action:1,Adventure:2,Crime:1,Drama:7,Family:1,Thriller:3,War:2,Western:1
n14046;Lawrence, Estelle (II);11;Adult;Adult:10,NULL:1
n4478;Gil, Ariadna;27;Drama;Comedy:5,Drama:7,Family:6,Fantasy:1,NULL:3,Romance:3,War:1,Western:1
n7028;Cummins, Gregory Scott;11;Drama;Action:1,Adventure:1,Animation:1,Crime:1,Drama:4,Thriller:2,Western:1
n17368;Miyazawa, Rie;13;Drama;Comedy:1,Drama:6,Mystery:1,NULL:2,Romance:2,Thriller:1
n2829;Reno, Jean (I);26;Thriller;Adventure:1,Comedy:3,Crime:2,Documentary:3,Drama:1,Fantasy:2,Music:1,NULL:2,Romance:3,Sci-Fi:1,Short:1,Thriller:5,War:1
n13896;Drake, Dolores;17;Romance;Comedy:3,Drama:2,Family:3,Fantasy:1,Horror:1,Music:1,Romance:3,Sci-Fi:1,Thriller:2
n15046;Mackintosh, Steven;22;Drama;Comedy:2,Drama:9,Horror:1,Mystery:1,NULL:1,Romance:2,Short:2,Thriller:2,War:2
n7415;Diberti, Luigi;31;Drama;Comedy:6,Drama:14,Horror:1,NULL:7,Romance:1,Thriller:2
n6331;Roberts, Rick (VII);12;Adult;Adult:7,Comedy:2,NULL:3
