,name,degree_weighted_g0,degree_g0,ActorName,movies_95_04,main_genre,Short,Action,Crime,Mystery,Documentary,Horror,Sci-Fi,Comedy,Animation,Family,Fantasy,Thriller,Western,Adult,Romance,Adventure,War,Drama,Musical,Music,max_triangles,betweenness,closeness,pagerank,eigenvector
118,n1917,108.0,46,"Vella, Vinny",21,Drama,0,2,2,3,0,0,0,2,0,0,0,1,0,0,3,0,0,6,0,0,0.13450292397660818,420.59973453348164,0.09918623417361853,2.7260102484075784e-05,1.0670911523367773e-06
119,n5298,75.0,34,"Bennett, Zachary (I)",17,Drama,2,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,7,0,0,0.24761904761904763,3072.951999857628,0.09146887888522631,6.316867305984193e-05,5.198876758519735e-11
120,n17606,18.0,6,"Adams, Faith",29,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0.5246376811594203,6345.6119250037555,0.0806386782907594,4.143740990174048e-05,1.1696637903645863e-10
121,n458,88.0,43,"Ravn, Kurt",13,Drama,1,0,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,4,0,0,0.3137254901960784,429136.8079228476,0.13022360498690602,5.464059391712515e-05,4.918052432956849e-06
122,n17632,8.0,4,"Homden, Samantha-Jane",16,Adult,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7333333333333333,3202.2730500725393,0.0998941193303763,1.549429405714104e-05,8.94122640392605e-07
123,n8412,10.0,5,"Schell, Maximilian",23,Drama,1,0,0,0,3,0,0,2,0,2,0,4,0,0,1,0,0,8,0,0,0.8615725359911407,1281.596542723067,0.10293944183632546,2.0812319355157136e-05,1.586859919464502e-09
124,n4158,83.0,31,"Mondey, Fawnia",11,Romance,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.3333333333333333,2493.592186485799,0.09066965885891502,6.019102883906778e-05,1.7713196199597802e-08
125,n4263,880.0,160,"Ginther, Mark",13,Thriller,0,1,0,0,0,1,3,2,0,1,0,4,0,0,0,0,0,0,0,0,0.1,58575.27640087818,0.12267446355400305,0.00036243695595311517,3.3069407587411164e-06
126,n6682,1128.0,174,"Leung, Gigi",25,Comedy,0,1,0,0,0,0,1,7,0,1,0,2,0,0,6,0,0,0,0,0,0.48172043010752685,6792.371000282839,0.10727587860014014,0.0002056293480711432,3.221609096821296e-07
127,n10457,10.0,5,"DeLisle, Grey",86,Sci-Fi,5,5,0,2,0,1,15,7,9,8,13,2,0,0,0,4,0,2,0,0,0.2792452830188679,1138.3424273064459,0.10360609028581605,1.8123469383133384e-05,3.537674045885359e-09
128,n7175,15.0,7,"Maddalena, Julie",43,Sci-Fi,2,2,1,0,0,2,12,2,6,1,5,1,0,0,3,0,0,1,0,0,0.44834230283702076,5281.016553917992,0.10259816600047025,2.6353526758945514e-05,6.5982682761753646e-09
129,n6292,357.0,118,"Marshall, Kris",13,Drama,2,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,5,0,0,0.3,40282.858809641795,0.11148085459713218,7.104574775566633e-05,7.642974582797352e-06
130,n2441,904.0,144,"McKay, Cole S.",17,Action,0,6,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,4,0,0,0.14285714285714285,1026.3445566667442,0.10259454757062413,0.00016305415354376428,2.676917142832729e-07
131,n8820,16.0,8,"Wild, Rebecca",48,Adult,1,1,0,0,1,0,1,1,0,0,0,0,0,29,0,0,0,0,0,0,0.4524119947848761,112.84769971976655,0.10847731510254817,1.7032226407107616e-05,4.100523947762513e-08
132,n4626,32.0,15,"Taylor, Julianne",31,Sci-Fi,1,1,1,0,0,0,8,1,7,0,4,0,0,0,3,0,0,1,0,0,0.5395299145299145,1480.5527355301012,0.09454628185127405,3.885788197122715e-05,1.1877162990634666e-12
133,n12386,47.0,20,"Chun, Charles",11,Sci-Fi,2,1,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,1,0,0,1.0,28107.284360625585,0.10367070563079116,7.241463940046706e-05,1.8008542499583897e-09
134,n8006,15.0,7,"Harbort, Christine",21,Drama,2,0,2,0,0,1,0,1,0,1,0,3,0,0,1,0,0,6,0,0,0.19047619047619047,7.326191669262515,0.07658756625829326,1.7989988788010735e-05,9.128329359215598e-13
135,n1965,321.0,105,"Moretti, Michèle",28,Drama,2,0,1,1,0,0,0,3,0,0,1,2,0,0,2,0,0,4,0,0,0.08947368421052632,6964.6739052119865,0.10128124782396769,6.622863546589691e-05,4.380255423374537e-06
136,n14370,2.0,1,"Soriano, José",14,Drama,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,4,0,0,0.2857142857142857,0.0,0.08935738859764089,1.201726825444553e-05,1.305004125622121e-09
137,n1585,96.0,37,"Luv, Bunny",66,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0.43553113553113554,711.0084025411214,0.10074284427975273,2.646841335514332e-05,1.020148176844124e-06
138,n9629,34.0,16,"Young, Dey",16,Thriller,1,0,0,0,1,0,0,0,0,1,0,6,0,0,1,0,0,6,0,0,,63231.748765348755,0.09580739716101834,3.094380141506955e-05,2.07312768711017e-10
139,n1794,61.0,26,"Dolling, Natasha",23,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.5315315315315315,94.61283655568626,0.09310140660255077,2.011685463466233e-05,4.2123254064457034e-07
140,n6192,21.0,10,"Contreras, Patricio",18,Drama,1,0,1,1,1,0,1,2,0,0,0,2,0,0,1,0,0,6,0,0,0.175,328.9829732584433,0.09399081309000049,1.3526121813526225e-05,3.0660874021459066e-07
141,n15785,18.0,9,"Sparxxx, Lisa",27,Adult,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0.4584615384615385,10817.231717028968,0.09341132774242579,4.048405495003771e-05,8.005497255934794e-13
142,n3683,234.0,97,"Young, Lianne",10,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.5555555555555556,71476.0032761353,0.11674369761950945,0.00019704099599807297,8.984445249815557e-08
143,n6836,14.0,7,"Nano, Agnese",12,Comedy,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0.6944444444444444,2599.8337110422535,0.10925479640699821,2.012947391884424e-05,1.078454801936852e-08
144,n15989,2.0,1,"Bockstael, Robert",34,Drama,0,7,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,19,0,0,0.15528350515463918,0.0,0.09610386750066073,1.0251962276271594e-05,1.9441999015442365e-10
145,n299,307.0,107,"Botsford, Sara",10,Drama,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0.2857142857142857,589291.5732345863,0.11983768975674061,0.00019890544577329068,1.482192203209561e-07
146,n5242,61.0,26,"Lemche, Kris",13,Drama,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,6,0,0,,1682.7629539990096,0.09059953283155982,5.0218953257599876e-05,1.2119761660293435e-11
147,n6368,26.0,12,"Watling, Leonor",35,Comedy,4,0,0,0,2,1,0,7,0,6,0,1,0,0,2,0,1,7,0,0,0.32833715394110385,22324.75163137248,0.10561411576769009,4.990461330696189e-05,1.0619324952951954e-08
148,n9656,12.0,6,"Jørgensen, Ann Eleonora",13,Romance,2,0,0,0,1,0,0,1,0,2,0,1,0,0,3,0,0,3,0,0,0.3907692307692308,609.0877908048545,0.09643946426203422,2.315042000765568e-05,1.323867719211082e-11
149,n15946,17.0,7,"Mullan, Peter",22,Drama,4,0,0,1,0,0,0,1,0,1,1,3,0,1,1,0,0,5,0,1,0.16666666666666666,246.49270399718975,0.08477877567673903,2.8554100403917573e-05,1.616177394341568e-12
150,n16827,28.0,14,"Maguelon, Pierre",10,Drama,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0.06666666666666667,2390.689270999916,0.10727126342119982,2.9286698703946592e-05,2.0979253699600855e-09
151,n4440,36.0,16,"Mierau, Dirk",11,Romance,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0.09523809523809523,14994.997008905846,0.09886151231945624,4.181944511076095e-05,4.3408258174545033e-10
152,n14708,9.0,4,"Trotter, Kate",13,Drama,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,6,0,0,0.27472527472527475,22180.582328478544,0.08899925553504594,3.067929064675294e-05,1.1144168788524674e-11
153,n2949,188.0,77,"Suárez, Cecilia",15,Drama,1,1,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,3,0,0,0.36666666666666664,106206.23788134906,0.12129256428075053,0.00016000241775366826,4.552097933095369e-07
154,n1458,4.0,2,"Geoffreys, Stephen",20,Adult,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0.0,13.58307413962125,0.10143310436207678,1.2123333755257056e-05,4.0457223733193815e-09
155,n7618,98.0,32,"Phillips, Sally (I)",28,Comedy,2,1,0,0,2,1,0,10,0,0,1,0,0,0,2,0,1,3,0,0,0.2751196172248804,72710.74053546,0.10267481602183619,7.569119618977633e-05,1.5252872591840207e-08
156,n8782,192.0,59,"Masterson, Fay",20,Romance,3,1,0,2,0,0,1,2,0,0,0,2,2,0,2,1,0,2,0,0,0.0,14461.641979021979,0.11343857847565691,6.951821473801625e-05,1.6255897870848924e-07
157,n5100,20.0,10,"Joof, Hella",23,Comedy,0,0,0,0,2,0,0,9,0,2,1,0,0,0,1,0,0,1,1,3,0.34274193548387094,14190.84837837348,0.09923585999863546,3.875874905872108e-05,1.2387207140466855e-11
158,n5801,10.0,5,"Vallance, Louise",21,Thriller,0,2,0,0,0,0,1,1,3,2,0,4,0,0,1,1,0,1,0,0,0.6329631794272356,1776.244163775461,0.09392152220237199,2.8246377838611676e-05,9.828206128565596e-11
159,n559,189.0,74,"Girardot, Hippolyte",22,Comedy,3,0,0,0,0,0,1,3,0,0,0,3,0,0,2,0,0,3,0,0,0.13333333333333333,123288.43917453842,0.13175316097376863,0.00012081440045777757,5.560378810046193e-05
160,n13731,116.0,24,"Marsh, Matthew",15,Drama,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0.0,4820.66112991862,0.07645706025363033,0.00010089756737838954,9.705723707225474e-12
161,n1479,2.0,1,"Portman, Natalie",28,Romance,2,2,0,0,10,0,3,2,0,1,0,0,0,1,4,0,0,1,0,1,0.2236208811551277,0.0,0.09108319808795212,1.0384626900894493e-05,8.056603843868308e-13
162,n12733,8.0,4,"Bharani, Tanikella",33,Drama,0,1,0,0,0,1,0,2,0,3,2,0,0,0,6,1,0,11,0,1,0.41304347826086957,7293.1787267836635,0.10294065607417106,2.106819382702959e-05,4.8536004468645405e-09
163,n14097,12.0,6,"Schönemann, Hinnerk",10,Drama,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,4,0,0,,17413.493693264296,0.11125843011767106,2.6443208709782832e-05,5.247674784004834e-08
164,n4173,27.0,12,"Pearce, Guy (I)",15,Drama,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,7,0,0,0.0,928.9997013876001,0.09451761036260452,2.555243740149371e-05,7.463718123379738e-09
165,n619,34.0,16,"Stephens, Heather",12,Drama,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,2,0,4,0,0,0.06666666666666667,1574.044073693106,0.10546988301266558,3.599360844293736e-05,5.096157637313662e-09
166,n3256,240.0,104,"Lo, Candy",13,Romance,0,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,2,0,0,0.5303030303030303,239370.218489363,0.13615408017598465,0.00014777703561752835,6.725696993993387e-05
167,n13074,61.0,26,"Newman, Jack (II)",11,Comedy,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0.26666666666666666,23297.34021628138,0.10550112125919524,8.361323439384124e-05,1.7987066871747655e-09
168,n13586,16.0,5,"Sutherland, Donald (I)",43,Drama,4,2,0,0,10,0,0,3,0,1,0,7,0,1,2,0,1,10,0,0,0.30097087378640774,4327.645877766361,0.089265987480054,2.5427303881190714e-05,1.2957165342903123e-08
169,n14570,61.0,26,"Forest, Pierre (I)",18,Romance,0,0,0,1,0,0,1,1,0,0,0,2,0,0,3,0,0,3,0,0,0.19692307692307692,6229.593515879486,0.06845484388420645,3.4101400352908565e-05,1.033972068042161e-15
170,n16034,55.0,21,"DiMarco, Dino",11,Adult,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0.5,1763.2931451335714,0.07613954117354528,3.327159307779867e-05,4.0551573001442425e-14
171,n8974,384.0,90,"Mayer, José",10,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0.4646153846153846,198214.7098622808,0.12749265898233772,0.00023516010001692933,3.0093444735805873e-06
172,n5603,33.0,16,"Todorovic, Srdjan",11,Romance,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,1,2,0,0,0.6619047619047619,30353.375579916246,0.11894183067110069,4.069401706959069e-05,1.6199784829149271e-06
173,n1646,30.0,12,"Moore, Roger (I)",69,Music,20,0,1,0,28,0,0,4,0,2,0,1,0,0,0,1,0,0,0,5,0.18626716604244695,153.53070603123473,0.09374395772015383,4.72670918117631e-05,3.139407759808577e-07
174,n11736,36.0,16,"Campbell, Bill (I)",20,Drama,1,0,0,0,1,0,1,2,0,1,0,2,0,0,2,0,1,5,0,1,0.35833333333333334,12.52331881058751,0.061658353233760545,2.413632859218632e-05,2.238640472080457e-17
175,n11404,179.0,56,"Ferrell, Jami",13,Adult,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.4696969696969697,28134.49145023808,0.1266940079120241,0.00011062314818691753,2.0975590074838728e-05
176,n9578,80.0,33,"Severo, Marieta",14,Drama,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,5,0,2,0.375,831.6312390631163,0.11243091431442521,3.833812631970199e-05,2.697669330214863e-07
177,n8233,8.0,4,"Lucas, George",38,Comedy,6,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.22272727272727272,1.9111108254490605,0.08992781662021032,1.378066139422568e-05,1.874966693844544e-09
178,n17794,11.0,5,"Burress, Hedy",17,Drama,2,0,2,0,0,0,1,2,1,0,1,1,0,0,0,0,0,5,0,0,0.8087121212121212,43629.5,0.0637512190311305,8.729627458533064e-05,8.744689344064285e-17
179,n1807,447.0,146,"Wu, David (II)",13,Romance,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,2,0,0,0.5,19135.076876547882,0.10148028419596032,9.290451169562571e-05,4.1408277729679644e-06
180,n10699,252.0,87,"Baskin, Cezmi",10,Drama,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0.2,5202.401727127052,0.10149385652232062,5.381346521653141e-05,4.133774799234231e-06
181,n7159,32.0,12,"Marie, Kayla",79,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0.37373641946150216,7175.531156507197,0.10880392975806803,3.633976520665597e-05,3.372578535642839e-07
182,n6240,43.0,16,Papillon,67,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0.47714514835605454,356.0911253681494,0.09985468608762314,1.61435893316095e-05,1.1526321798173465e-06
183,n12913,8.0,3,"Keenan, Will",17,Horror,1,0,0,0,1,3,0,3,0,0,0,1,0,1,0,0,0,2,0,0,0.5909090909090909,0.0,0.07459643814188453,2.925130289643184e-05,2.4853946181155254e-13
184,n10724,42.0,18,Cheyanne (I),10,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.8333333333333334,30980.49171166087,0.09609540169133192,9.77972776595256e-05,7.28876475788059e-09
185,n5860,67.0,31,"Ana, Doru",10,Drama,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0,0,0.3333333333333333,21944.490449977977,0.10003840135723006,7.720673514582641e-05,5.660568932540546e-12
186,n3639,12.0,6,"Gibney, Rebecca",27,Thriller,0,0,4,2,0,1,0,0,1,0,1,6,0,0,0,0,0,5,0,0,0.13071895424836602,1629.6497684646317,0.10712115725709936,2.1947683623606256e-05,6.621530131299528e-08
187,n17623,5.0,1,"Bergmann, Tim",36,Thriller,1,1,5,0,0,0,0,1,0,0,1,8,0,0,5,1,0,6,0,0,0.07311827956989246,0.0,0.05818892230141955,1.3538270190100772e-05,3.314237261400364e-15
188,n6564,72.0,34,"Montgomery, Poppy",17,Drama,1,0,0,1,0,0,0,2,0,0,0,4,0,0,3,0,0,5,0,0,0.13333333333333333,5222.988132510328,0.098319654354647,7.294879677543475e-05,3.477006011824744e-12
189,n10794,150.0,44,"Peluffo, Mariano",12,Family,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,,16769.09253025154,0.08400069302737458,0.00012489923291568125,8.470310374603743e-12
190,n16709,36.0,15,"Assmann, Hans-Jörg",18,Thriller,0,0,4,0,0,0,0,3,0,0,0,4,0,0,1,0,1,3,0,0,0.22994652406417113,34841.879269322046,0.09883520105098048,4.658639817981034e-05,3.1139805594350925e-10
191,n11197,54.0,27,"Munguía, Roberto",47,Action,1,34,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0.25687103594080335,71021.37169943842,0.10302754838823926,6.79401589615058e-05,3.787381060841073e-11
192,n14396,43.0,16,"Maciuchová, Hana",12,Drama,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0.5428571428571428,10847.322707260626,0.10121253240088374,4.962967719737573e-05,6.10718907551632e-07
193,n4484,123.0,52,"Trischan, Michael",20,Crime,0,0,9,0,1,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0.11396011396011395,21465.51904296126,0.09147990523910354,9.90310424212799e-05,8.300809920347794e-10
194,n3688,49.0,23,"Roberts, Arthur (II)",21,Comedy,0,3,1,0,0,2,2,4,1,0,0,3,0,0,0,0,0,3,0,0,0.35833333333333334,3564.1030357646728,0.10947476698822083,4.674250566560531e-05,1.0430846050520813e-08
195,n11144,29.0,8,"Colombo, Juan Carlos",24,Drama,2,1,0,1,0,0,0,2,0,0,1,0,0,0,6,0,0,6,0,0,0.2171945701357466,217.66906170775573,0.08010463995594107,6.0962858400952645e-05,1.8970790205880954e-10
196,n16241,6.0,3,"Becker, Oliver (I)",11,Drama,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0.25296442687747034,221.57101367032394,0.08287001647524678,1.909182652970348e-05,2.304890238551088e-14
197,n7163,81.0,24,"Tupu, Lani John (I)",11,Sci-Fi,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0.7142857142857143,14331.835598059235,0.10258851742135704,8.122305359808068e-05,5.750252869826902e-07
198,n9296,15.0,7,"D&apos;Assigny, Diane",12,Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.3333333333333333,1566.23730156042,0.10398817964086127,2.6588041546112864e-05,1.6111062718627852e-08
199,n615,45.0,21,"Haaga, Trent",18,Horror,0,0,0,0,3,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.391304347826087,4838.607721614256,0.11096488718506227,4.430264227679074e-05,3.5228002613410836e-07
200,n12839,4.0,2,"Kelleher, Tim (I)",13,Drama,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,2,3,0,1,0.0,290.19358904932994,0.09502912832797952,1.4097759270212965e-05,2.3388372283954866e-10
201,n3619,42.0,14,"Sandiford, Hadley",11,Drama,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,6,0,0,0.23333333333333334,192016.3154777001,0.10720340024076849,6.791647221656033e-05,2.707992978576015e-09
202,n2993,168.0,70,"Cruz, Alexis",13,Drama,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,5,0,1,0.0,16939.695969732,0.12259605253915853,8.962663039219744e-05,2.1475965010156433e-05
203,n7215,151.0,49,"Pinkham, Tyrone",14,Sci-Fi,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,1,0,0,0,0,0.34065934065934067,65486.14266993566,0.10708501030725434,0.00012541992314545568,8.901949086664957e-07
204,n16396,81.0,20,"Brown, James (I)",23,Music,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,1,12,0.28695652173913044,4247.6221798476745,0.07830452357345703,5.728934897091468e-05,1.504338414232166e-13
205,n16634,19.0,7,"O&apos;Brien, Shauna",34,Fantasy,0,1,0,2,2,0,1,3,0,0,6,5,0,0,1,1,0,6,0,0,0.2687074829931973,903.4547588679004,0.09487777433505651,3.314326350589732e-05,1.7004704686987393e-09
206,n9428,15.0,7,"Alegría, Sigrid",11,Comedy,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,3,0,0,0.7157894736842105,1153.4027081411132,0.10560964246168368,2.5038855337626803e-05,6.8032908362816635e-09
207,n11730,179.0,71,"Shortt, Pat",10,Comedy,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0.3333333333333333,18227.927255445917,0.06904954999505489,8.199210463688841e-05,1.141706640761033e-15
208,n10866,13.0,5,"Brice, Ron",10,Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.2380952380952381,102.08524231479632,0.09720319443980352,3.1541394753376914e-05,4.184481646528515e-09
209,n9091,126.0,53,"Xavier, Chica",10,Romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0.42414486921529176,17398.905318158882,0.12667929540357523,8.085644596683739e-05,5.414179168879009e-06
210,n5934,67.0,31,"Browne, Katrina",11,Drama,0,0,0,1,0,0,1,1,0,0,1,2,0,0,1,0,0,2,0,0,0.7,16621.551343162242,0.09745121576728734,7.64879632775176e-05,1.496126801150516e-12
211,n13122,42.0,18,"McDowall, Roddy",37,Family,2,0,0,0,19,0,2,1,0,3,0,2,1,1,0,2,0,3,0,0,0.3091436865021771,228.18904237703052,0.09824936673233887,3.4363573179615434e-05,3.303770460096094e-09
212,n3358,63.0,27,"Rohde, Uwe",29,Crime,1,0,7,0,0,0,0,6,0,2,1,2,0,0,3,0,0,4,0,0,0.12473118279569892,2948.433314097849,0.11641820910455228,5.0312429051654016e-05,2.39892969527945e-07
213,n13462,44.0,21,"Walls, Rosanna",15,Thriller,1,0,0,0,0,0,0,4,0,0,1,4,0,0,0,1,1,1,0,0,0.5032679738562091,7072.770180034549,0.09943032926968212,6.29971503607702e-05,5.3884651213747867e-11
214,n3415,176.0,86,"Wells, Dawn",14,Comedy,0,0,0,0,6,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0.547008547008547,351967.2726386337,0.13384558755866385,0.0001261761814743348,2.1661283708436957e-05
215,n3555,30.0,15,"Clay, Philippe",19,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0.20952380952380953,26067.041180470846,0.12099323425022183,3.335079300552971e-05,3.714859953534105e-07
216,n16083,48.0,20,"Arnold, Tom (I)",45,Comedy,1,0,1,0,6,1,0,10,0,7,1,2,0,1,0,2,0,6,0,2,0.15157318741450068,59.60969456775749,0.06658248805032406,3.0581730945163775e-05,1.058317283176036e-14
217,n13751,11.0,5,"Dawson, Rosario",22,Drama,1,0,0,0,1,1,2,3,0,0,0,2,0,0,1,0,1,6,1,1,0.2380952380952381,81.02710756053459,0.0709128804345618,1.8047008295556745e-05,4.470408667699201e-12
218,n4614,341.0,82,"Bava, Reza",10,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,2,0,0.8157894736842105,105196.86196418648,0.10272799505606074,0.00030205581867231594,1.9069064144049782e-11
219,n16482,31.0,12,"Rajgopal, Heera",11,Drama,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0.2,1261.7394676882147,0.08251038825359157,2.800518868090718e-05,2.587400118104261e-09
220,n8822,8.0,4,"Lansink, Leonard",73,Crime,2,1,28,0,0,1,0,4,0,2,0,12,0,0,1,0,0,11,0,0,0.1108099969888588,294.8197470101983,0.0828255794089175,3.792489298315789e-05,4.554037804666012e-12
221,n16173,8.0,4,"Zutshi, Raj",14,Romance,0,0,0,0,0,0,1,1,0,1,0,2,0,0,4,0,1,1,0,0,0.3939393939393939,11115.563425563641,0.10897648021078526,1.602117563081819e-05,7.654451223889814e-08
222,n2427,81.0,35,"Aycox, Nicki Lynn",11,Drama,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,1,0.16666666666666666,506.7166222949709,0.09995132426628489,2.567020251668026e-05,4.916676256281503e-09
223,n15584,20.0,10,"McCormick, Carolyn",10,Western,0,0,1,0,2,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0.5,701.724368348767,0.10731479375073012,2.388153550043149e-05,5.574944217589636e-09
224,n17443,25.0,9,"Hanba, Tomoe",12,Animation,0,0,0,0,0,0,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0.5109243697478991,1082.8596818232093,0.06441493641174777,7.006486815779573e-05,1.5359396227961717e-12
225,n12275,24.0,12,"Wyn Davies, Geraint",12,Drama,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,4,0,0,0.4222222222222222,26873.75544549048,0.10265609561003153,3.3016993948095694e-05,2.0748514892439322e-10
226,n4190,81.0,28,"Usatova, Nina",16,Drama,0,0,0,0,0,0,1,2,0,0,1,1,0,0,2,0,1,6,0,0,0.3611111111111111,96388.20029639833,0.10836551475792532,5.827280133950127e-05,1.419585891831712e-06
227,n4233,33.0,13,"Weisse, Ina",19,Comedy,0,0,2,0,0,0,0,4,0,1,0,4,0,0,3,0,0,3,0,0,0.0303030303030303,162.27334615485924,0.11106374043129943,2.386967273895998e-05,5.391680356795674e-06
228,n319,6.0,3,"Chung, Gillian",18,Comedy,0,2,0,0,0,2,0,7,0,0,1,1,0,0,4,0,0,1,0,0,0.45502645502645506,14.875798599259166,0.05078871788604401,1.814915926529259e-05,2.0987254425754283e-18
229,n7596,235.0,97,Xzibit,21,Music,1,1,0,0,2,0,1,0,1,0,0,3,0,1,0,0,0,0,0,7,0.6282051282051282,427437.36465831334,0.13348016610457247,0.00017742088346770128,7.167156885972468e-05
230,n12249,35.0,16,"Granada, Isabel",11,Action,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0.3333333333333333,12510.416325675258,0.11676478458656676,3.612839537560873e-05,6.365383914570541e-08
231,n4577,24.0,10,"Sheen, Martin",85,Drama,10,0,0,0,24,1,1,2,0,3,0,11,0,0,1,1,5,15,0,0,0.10824742268041238,369.6055733546462,0.08413188084450014,3.291366838783612e-05,8.808997789500533e-12
232,n2478,8.0,4,"Perry, Luke",25,Comedy,1,1,0,0,5,1,1,5,0,0,0,2,1,0,1,1,0,5,0,0,0.2833333333333333,228.6285848318133,0.09211137380731234,1.6278759234508185e-05,8.20546381610338e-13
233,n10046,41.0,20,"Ríos, Arturo (I)",12,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0.3333333333333333,257.57436428677073,0.09817531386401476,1.559918239446114e-05,6.342937807574969e-07
234,n5547,33.0,15,"von Strombeck, Peter",11,Crime,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0.3333333333333333,10079.485339183899,0.1111670180310432,3.595533890334188e-05,1.3768517605358434e-08
235,n6098,321.0,60,"Lane, Brooke",13,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.5789473684210527,5271.795263869746,0.10338944899240603,6.032163052572424e-05,4.11631401402926e-09
